Waktu,Ticker,Harga,Perubahan,Persen%,Status
2026-04-24 14:14:58,ARNA,494,-11,-2.18,TURUN
2026-04-24 14:14:58,DVLA,1570,-35,-2.18,TURUN
2026-04-24 14:14:58,PALM,360,-8,-2.17,TURUN
2026-04-24 14:14:58,BMRI,4530,-100,-2.16,TURUN
2026-04-24 14:14:58,JSMR,3180,-70,-2.15,TURUN
2026-04-24 14:14:58,KIJA,185,-4,-2.12,TURUN
2026-04-24 14:14:58,CITA,4200,-90,-2.1,TURUN
2026-04-24 14:14:58,KEEN,935,-20,-2.09,TURUN
2026-04-24 14:14:58,TRST,468,-10,-2.09,TURUN
2026-04-24 14:14:58,MDKA,3310,-70,-2.07,TURUN
2026-04-24 14:14:58,WIIM,1685,-35,-2.03,TURUN
2026-04-24 14:14:58,ACST,98,-2,-2.0,TURUN
2026-04-24 14:14:58,DSNG,1715,-35,-2.0,TURUN
2026-04-24 14:14:58,HRUM,980,-20,-2.0,TURUN
2026-04-24 14:14:58,PRDA,2480,-50,-1.98,TURUN
2026-04-24 14:14:58,SSIA,1760,-35,-1.95,TURUN
2026-04-24 14:14:58,KAEF,505,-10,-1.94,TURUN
2026-04-24 14:14:58,HERO,406,-8,-1.93,TURUN
2026-04-24 14:14:58,BISI,775,-15,-1.9,TURUN
2026-04-24 14:14:58,CAMP,206,-4,-1.9,TURUN
2026-04-24 14:14:58,MEGA,2600,-50,-1.89,TURUN
2026-04-24 14:14:58,BUDI,210,-4,-1.87,TURUN
2026-04-24 14:14:58,DNET,9250,-175,-1.86,TURUN
2026-04-24 14:14:58,BNGA,1855,-35,-1.85,TURUN
2026-04-24 14:14:58,GOTO,53,-1,-1.85,TURUN
2026-04-24 14:14:58,PICO,160,-3,-1.84,TURUN
2026-04-24 14:14:58,MTLA,540,-10,-1.82,TURUN
2026-04-24 14:14:58,NOBU,540,-10,-1.82,TURUN
2026-04-24 14:14:58,CINT,218,-4,-1.8,TURUN
2026-04-24 14:14:58,ADMF,8250,-150,-1.79,TURUN
2026-04-24 14:14:58,INDF,6850,-125,-1.79,TURUN
2026-04-24 14:14:58,KEJU,550,-10,-1.79,TURUN
2026-04-24 14:14:58,CAKK,170,-3,-1.73,TURUN
2026-04-24 14:14:58,KPIG,115,-2,-1.71,TURUN
2026-04-24 14:14:58,SRTG,1740,-30,-1.69,TURUN
2026-04-24 14:14:58,BJTM,585,-10,-1.68,TURUN
2026-04-24 14:14:58,LINK,1915,-30,-1.54,TURUN
2026-04-24 14:14:58,MIKA,2030,-30,-1.46,TURUN
2026-04-24 14:14:58,CSAP,290,-4,-1.36,TURUN
2026-04-24 14:14:58,MGRO,725,-10,-1.36,TURUN
2026-04-24 14:14:58,PTBA,2920,-40,-1.35,TURUN
2026-04-24 14:14:58,ABMM,3050,-40,-1.29,TURUN
2026-04-24 14:14:58,PGAS,1915,-25,-1.29,TURUN
2026-04-24 14:14:58,GGRM,13750,-175,-1.26,TURUN
2026-04-24 14:14:58,PNIN,785,-10,-1.26,TURUN
2026-04-24 14:14:58,BJBR,855,-10,-1.16,TURUN
2026-04-24 14:14:58,KOIN,89,-1,-1.11,TURUN
2026-04-24 14:14:58,APLN,182,-2,-1.09,TURUN
2026-04-24 14:14:58,EAST,91,-1,-1.09,TURUN
2026-04-24 14:14:58,EKAD,182,-2,-1.09,TURUN
2026-04-24 14:14:58,CARS,92,-1,-1.08,TURUN
2026-04-24 14:14:58,AMRT,1415,-15,-1.05,TURUN
2026-04-24 14:14:58,AKRA,1475,-15,-1.01,TURUN
2026-04-24 14:14:58,CLEO,392,-4,-1.01,TURUN
2026-04-24 14:14:58,ERAA,400,-4,-0.99,TURUN
2026-04-24 14:14:58,PBID,505,-5,-0.98,TURUN
2026-04-24 14:14:58,WINS,505,-5,-0.98,TURUN
2026-04-24 14:14:58,PJAA,510,-5,-0.97,TURUN
2026-04-24 14:14:58,GDST,103,-1,-0.96,TURUN
2026-04-24 14:14:58,PANR,525,-5,-0.94,TURUN
2026-04-24 14:14:58,MREI,1065,-10,-0.93,TURUN
2026-04-24 14:14:58,UNSP,424,-4,-0.93,TURUN
2026-04-24 14:14:58,JRPT,1090,-10,-0.91,TURUN
2026-04-24 14:14:58,BULL,550,-5,-0.9,TURUN
2026-04-24 14:14:58,KDSI,440,-4,-0.9,TURUN
2026-04-24 14:14:58,TPMA,585,-5,-0.85,TURUN
2026-04-24 14:14:58,PANS,1775,-15,-0.84,TURUN
2026-04-24 14:14:58,MERK,3710,-30,-0.8,TURUN
2026-04-24 14:14:58,MNCN,256,-2,-0.78,TURUN
2026-04-24 14:14:58,SPTO,640,-5,-0.78,TURUN
2026-04-24 14:14:58,BPFI,274,-2,-0.72,TURUN
2026-04-24 14:14:58,AUTO,2790,-20,-0.71,TURUN
2026-04-24 14:14:58,POWR,735,-5,-0.68,TURUN
2026-04-24 14:14:58,KBLI,326,-2,-0.61,TURUN
2026-04-24 14:14:58,CFIN,344,-2,-0.58,TURUN
2026-04-24 14:14:58,DLTA,2000,-10,-0.5,TURUN
2026-04-24 14:14:58,NCKL,1115,-5,-0.45,TURUN
2026-04-24 14:14:58,CEKA,2300,-10,-0.43,TURUN
2026-04-24 14:14:58,MLBI,5750,-25,-0.43,TURUN
2026-04-24 14:14:58,SCCO,2320,-10,-0.43,TURUN
2026-04-24 14:14:58,EPMT,2350,-10,-0.42,TURUN
2026-04-24 14:14:58,ASII,6300,-25,-0.4,TURUN
2026-04-24 14:14:58,SIDO,498,-2,-0.4,TURUN
2026-04-24 14:14:58,SILO,2490,-10,-0.4,TURUN
2026-04-24 14:14:58,SMSM,1800,-5,-0.28,TURUN
2026-04-24 14:14:58,ANTM,4010,-10,-0.25,TURUN
2026-04-24 14:14:58,DCII,199000,-50,-0.03,TURUN
2026-04-24 14:16:10,RODA,97,18,22.78,NAIK
2026-04-24 14:16:10,BNBA,850,155,22.3,NAIK
2026-04-24 14:16:10,BFIN,830,55,7.1,NAIK
2026-04-24 14:16:10,CASH,242,16,7.08,NAIK
2026-04-24 14:16:10,ELTY,50,3,6.38,NAIK
2026-04-24 14:16:10,KREN,17,1,6.25,NAIK
2026-04-24 14:16:10,PRIM,89,5,5.95,NAIK
2026-04-24 14:16:10,WSBP,19,1,5.56,NAIK
2026-04-24 14:16:10,SQMI,60,3,5.26,NAIK
2026-04-24 14:16:10,KUAS,124,6,5.08,NAIK
2026-04-24 14:16:10,TRUS,398,16,4.19,NAIK
2026-04-24 14:16:10,INTD,274,10,3.79,NAIK
2026-04-24 14:16:10,VIVA,59,2,3.51,NAIK
2026-04-24 14:16:10,MARI,30,1,3.45,NAIK
2026-04-24 14:16:10,PKPK,3170,100,3.26,NAIK
2026-04-24 14:16:10,BMTR,181,5,2.84,NAIK
2026-04-24 14:16:10,ABBA,42,1,2.44,NAIK
2026-04-24 14:16:10,DUTI,4190,90,2.2,NAIK
2026-04-24 14:16:10,BRAM,4530,90,2.03,NAIK
2026-04-24 14:16:10,APLN,186,2,1.09,NAIK
2026-04-24 14:16:10,MBSS,2280,20,0.88,NAIK
2026-04-24 14:16:10,ALDO,600,5,0.84,NAIK
2026-04-24 14:16:10,INCO,6750,50,0.75,NAIK
2026-04-24 14:16:10,STTP,10275,75,0.74,NAIK
2026-04-24 14:16:10,AKSI,328,2,0.61,NAIK
2026-04-24 14:16:10,KBLM,328,2,0.61,NAIK
2026-04-24 14:16:10,TBIG,1855,10,0.54,NAIK
2026-04-24 14:16:10,SKBM,680,-120,-15.0,TURUN
2026-04-24 14:16:10,ICON,109,-19,-14.84,TURUN
2026-04-24 14:16:10,LPPF,1655,-285,-14.69,TURUN
2026-04-24 14:16:10,KOBX,210,-36,-14.63,TURUN
2026-04-24 14:16:10,LCKM,118,-20,-14.49,TURUN
2026-04-24 14:16:10,COAL,65,-11,-14.47,TURUN
2026-04-24 14:16:10,BOBA,208,-34,-14.05,TURUN
2026-04-24 14:16:10,PGLI,228,-36,-13.64,TURUN
2026-04-24 14:16:10,ASGR,1675,-255,-13.21,TURUN
2026-04-24 14:16:10,COCO,386,-58,-13.06,TURUN
2026-04-24 14:16:10,DFAM,98,-12,-10.91,TURUN
2026-04-24 14:16:10,AMIN,214,-26,-10.83,TURUN
2026-04-24 14:16:10,PYFA,334,-40,-10.7,TURUN
2026-04-24 14:16:10,YPAS,1270,-140,-9.93,TURUN
2026-04-24 14:16:10,BELL,148,-16,-9.76,TURUN
2026-04-24 14:16:10,NRCA,645,-65,-9.15,TURUN
2026-04-24 14:16:10,BCAP,54,-5,-8.47,TURUN
2026-04-24 14:16:10,PADI,107,-9,-7.76,TURUN
2026-04-24 14:16:10,BBTN,1375,-115,-7.72,TURUN
2026-04-24 14:16:10,BDMN,3960,-330,-7.69,TURUN
2026-04-24 14:16:10,BTPN,2100,-170,-7.49,TURUN
2026-04-24 14:16:10,LPCK,625,-50,-7.41,TURUN
2026-04-24 14:16:10,STAA,1250,-100,-7.41,TURUN
2026-04-24 14:16:10,PTRO,5725,-450,-7.29,TURUN
2026-04-24 14:16:10,INDY,3610,-270,-6.96,TURUN
2026-04-24 14:16:10,TRIM,555,-40,-6.72,TURUN
2026-04-24 14:16:10,DSSA,2100,-150,-6.67,TURUN
2026-04-24 14:16:10,MDLN,57,-4,-6.56,TURUN
2026-04-24 14:16:10,FAST,300,-20,-6.25,TURUN
2026-04-24 14:16:10,DOID,250,-16,-6.02,TURUN
2026-04-24 14:16:10,SMGR,2130,-130,-5.75,TURUN
2026-04-24 14:16:10,GPRA,117,-7,-5.65,TURUN
2026-04-24 14:16:10,BIPI,272,-16,-5.56,TURUN
2026-04-24 14:16:10,BABP,52,-3,-5.45,TURUN
2026-04-24 14:16:10,UNVR,1585,-90,-5.37,TURUN
2026-04-24 14:16:10,BKSL,106,-6,-5.36,TURUN
2026-04-24 14:16:10,VOKS,212,-12,-5.36,TURUN
2026-04-24 14:16:10,OMRE,925,-50,-5.13,TURUN
2026-04-24 14:16:10,RICY,93,-5,-5.1,TURUN
2026-04-24 14:16:10,BBCA,6100,-325,-5.06,TURUN
2026-04-24 14:16:10,BSDE,750,-40,-5.06,TURUN
2026-04-24 14:16:10,INDS,382,-20,-4.98,TURUN
2026-04-24 14:16:10,LEAD,139,-7,-4.79,TURUN
2026-04-24 14:16:10,MBTO,120,-6,-4.76,TURUN
2026-04-24 14:16:10,BNII,202,-10,-4.72,TURUN
2026-04-24 14:16:10,AGRO,183,-9,-4.69,TURUN
2026-04-24 14:16:10,SIMP,820,-40,-4.65,TURUN
2026-04-24 14:16:10,TOBA,620,-30,-4.62,TURUN
2026-04-24 14:16:10,WIFI,2290,-110,-4.58,TURUN
2026-04-24 14:16:10,TBLA,735,-35,-4.55,TURUN
2026-04-24 14:16:10,LPKR,85,-4,-4.49,TURUN
2026-04-24 14:16:10,MSKY,86,-4,-4.44,TURUN
2026-04-24 14:16:10,KLBF,870,-40,-4.4,TURUN
2026-04-24 14:16:10,MCAS,348,-16,-4.4,TURUN
2026-04-24 14:16:10,LION,400,-18,-4.31,TURUN
2026-04-24 14:16:10,SSMS,1370,-60,-4.2,TURUN
2026-04-24 14:16:10,SGRO,5250,-225,-4.11,TURUN
2026-04-24 14:16:10,EMTK,835,-35,-4.02,TURUN
2026-04-24 14:16:10,PPRO,24,-1,-4.0,TURUN
2026-04-24 14:16:10,PTPP,250,-10,-3.85,TURUN
2026-04-24 14:16:10,TLKM,2770,-110,-3.82,TURUN
2026-04-24 14:16:10,MPPA,51,-2,-3.77,TURUN
2026-04-24 14:16:10,ROTI,645,-25,-3.73,TURUN
2026-04-24 14:16:10,SCMA,258,-10,-3.73,TURUN
2026-04-24 14:16:10,SMRA,310,-12,-3.73,TURUN
2026-04-24 14:16:10,ADHI,182,-7,-3.7,TURUN
2026-04-24 14:16:10,DEWA,496,-19,-3.69,TURUN
2026-04-24 14:16:10,BRPT,2110,-80,-3.65,TURUN
2026-04-24 14:16:10,PNBS,53,-2,-3.64,TURUN
2026-04-24 14:16:10,BAJA,160,-6,-3.61,TURUN
2026-04-24 14:16:10,MEDC,1735,-65,-3.61,TURUN
2026-04-24 14:16:10,ASRM,280,-10,-3.45,TURUN
2026-04-24 14:16:10,WEGE,56,-2,-3.45,TURUN
2026-04-24 14:16:10,PGEO,990,-35,-3.41,TURUN
2026-04-24 14:16:10,RUIS,228,-8,-3.39,TURUN
2026-04-24 14:16:10,HMSP,715,-25,-3.38,TURUN
2026-04-24 14:16:10,MRAT,400,-14,-3.38,TURUN
2026-04-24 14:16:10,BBNI,3740,-130,-3.36,TURUN
2026-04-24 14:16:10,SKLT,230,-8,-3.36,TURUN
2026-04-24 14:16:10,TCID,2880,-100,-3.36,TURUN
2026-04-24 14:16:10,GJTL,1175,-40,-3.29,TURUN
2026-04-24 14:16:10,NISP,1365,-45,-3.19,TURUN
2026-04-24 14:16:10,PNLF,246,-8,-3.15,TURUN
2026-04-24 14:16:10,MARK,770,-25,-3.14,TURUN
2026-04-24 14:16:10,MAPI,1265,-40,-3.07,TURUN
2026-04-24 14:16:10,BUKA,159,-5,-3.05,TURUN
2026-04-24 14:16:10,ACES,384,-12,-3.03,TURUN
2026-04-24 14:16:10,DILD,130,-4,-2.99,TURUN
2026-04-24 14:16:10,JPFA,2600,-80,-2.99,TURUN
2026-04-24 14:16:10,HEAL,1150,-35,-2.95,TURUN
2026-04-24 14:16:10,LSIP,1670,-50,-2.91,TURUN
2026-04-24 14:16:10,PWON,334,-10,-2.91,TURUN
2026-04-24 14:16:10,ISSP,470,-14,-2.89,TURUN
2026-04-24 14:16:10,EXCL,3050,-90,-2.87,TURUN
2026-04-24 14:16:10,BHIT,34,-1,-2.86,TURUN
2026-04-24 14:16:10,BRIS,1900,-55,-2.81,TURUN
2026-04-24 14:16:10,CPIN,4170,-120,-2.8,TURUN
2026-04-24 14:16:10,TSPC,2430,-70,-2.8,TURUN
2026-04-24 14:16:10,CTRA,705,-20,-2.76,TURUN
2026-04-24 14:16:10,GIAA,71,-2,-2.74,TURUN
2026-04-24 14:16:10,AALI,8075,-225,-2.71,TURUN
2026-04-24 14:16:10,BUMI,224,-6,-2.61,TURUN
2026-04-24 14:16:10,TINS,3770,-100,-2.58,TURUN
2026-04-24 14:16:10,TOWR,492,-13,-2.57,TURUN
2026-04-24 14:16:10,BISI,770,-20,-2.53,TURUN
2026-04-24 14:16:10,TKIM,8675,-225,-2.53,TURUN
2026-04-24 14:16:10,DART,156,-4,-2.5,TURUN
2026-04-24 14:16:10,HRUM,975,-25,-2.5,TURUN
2026-04-24 14:16:10,PBRX,39,-1,-2.5,TURUN
2026-04-24 14:16:10,ELSA,785,-20,-2.48,TURUN
2026-04-24 14:16:10,ICBP,6900,-175,-2.47,TURUN
2026-04-24 14:16:10,HEXA,4410,-110,-2.43,TURUN
2026-04-24 14:16:10,BMRI,4520,-110,-2.38,TURUN
2026-04-24 14:16:10,UNTR,31725,-775,-2.38,TURUN
2026-04-24 14:16:10,BGTG,124,-3,-2.36,TURUN
2026-04-24 14:16:10,MIDI,332,-8,-2.35,TURUN
2026-04-24 14:16:10,SOHO,1895,-45,-2.32,TURUN
2026-04-24 14:16:10,ASSA,845,-20,-2.31,TURUN
2026-04-24 14:16:10,TMAS,127,-3,-2.31,TURUN
2026-04-24 14:16:10,ISAT,1910,-45,-2.3,TURUN
2026-04-24 14:16:10,MYOH,1275,-30,-2.3,TURUN
2026-04-24 14:16:10,INKP,9700,-225,-2.27,TURUN
2026-04-24 14:16:10,BBRI,3090,-70,-2.22,TURUN
2026-04-24 14:16:10,DVLA,1570,-35,-2.18,TURUN
2026-04-24 14:16:10,PALM,360,-8,-2.17,TURUN
2026-04-24 14:16:10,JSMR,3180,-70,-2.15,TURUN
2026-04-24 14:16:10,BNGA,1850,-40,-2.12,TURUN
2026-04-24 14:16:10,KIJA,185,-4,-2.12,TURUN
2026-04-24 14:16:10,CITA,4200,-90,-2.1,TURUN
2026-04-24 14:16:10,KEEN,935,-20,-2.09,TURUN
2026-04-24 14:16:10,TRST,468,-10,-2.09,TURUN
2026-04-24 14:16:10,MDKA,3310,-70,-2.07,TURUN
2026-04-24 14:16:10,ACST,98,-2,-2.0,TURUN
2026-04-24 14:16:10,DSNG,1715,-35,-2.0,TURUN
2026-04-24 14:16:10,SIPD,980,-20,-2.0,TURUN
2026-04-24 14:16:10,PRDA,2480,-50,-1.98,TURUN
2026-04-24 14:16:10,SSIA,1760,-35,-1.95,TURUN
2026-04-24 14:16:10,KAEF,505,-10,-1.94,TURUN
2026-04-24 14:16:10,MIKA,2020,-40,-1.94,TURUN
2026-04-24 14:16:10,HERO,406,-8,-1.93,TURUN
2026-04-24 14:16:10,PNBN,1015,-20,-1.93,TURUN
2026-04-24 14:16:10,CAMP,206,-4,-1.9,TURUN
2026-04-24 14:16:10,MEGA,2600,-50,-1.89,TURUN
2026-04-24 14:16:10,BUDI,210,-4,-1.87,TURUN
2026-04-24 14:16:10,DNET,9250,-175,-1.86,TURUN
2026-04-24 14:16:10,INTP,5275,-100,-1.86,TURUN
2026-04-24 14:16:10,GOTO,53,-1,-1.85,TURUN
2026-04-24 14:16:10,PICO,160,-3,-1.84,TURUN
2026-04-24 14:16:10,MTLA,540,-10,-1.82,TURUN
2026-04-24 14:16:10,NOBU,540,-10,-1.82,TURUN
2026-04-24 14:16:10,BULL,545,-10,-1.8,TURUN
2026-04-24 14:16:10,CINT,218,-4,-1.8,TURUN
2026-04-24 14:16:10,ADMF,8250,-150,-1.79,TURUN
2026-04-24 14:16:10,INDF,6850,-125,-1.79,TURUN
2026-04-24 14:16:10,KEJU,550,-10,-1.79,TURUN
2026-04-24 14:16:10,ARNA,496,-9,-1.78,TURUN
2026-04-24 14:16:10,WIIM,1690,-30,-1.74,TURUN
2026-04-24 14:16:10,CAKK,170,-3,-1.73,TURUN
2026-04-24 14:16:10,KPIG,115,-2,-1.71,TURUN
2026-04-24 14:16:10,SRTG,1740,-30,-1.69,TURUN
2026-04-24 14:16:10,TPMA,580,-10,-1.69,TURUN
2026-04-24 14:16:10,BJTM,585,-10,-1.68,TURUN
2026-04-24 14:16:10,LINK,1915,-30,-1.54,TURUN
2026-04-24 14:16:10,HOKI,68,-1,-1.45,TURUN
2026-04-24 14:16:10,CSAP,290,-4,-1.36,TURUN
2026-04-24 14:16:10,MGRO,725,-10,-1.36,TURUN
2026-04-24 14:16:10,PTBA,2920,-40,-1.35,TURUN
2026-04-24 14:16:10,ABMM,3050,-40,-1.29,TURUN
2026-04-24 14:16:10,PGAS,1915,-25,-1.29,TURUN
2026-04-24 14:16:10,PNIN,785,-10,-1.26,TURUN
2026-04-24 14:16:10,BJBR,855,-10,-1.16,TURUN
2026-04-24 14:16:10,KOIN,89,-1,-1.11,TURUN
2026-04-24 14:16:10,WTON,89,-1,-1.11,TURUN
2026-04-24 14:16:10,EAST,91,-1,-1.09,TURUN
2026-04-24 14:16:10,EKAD,182,-2,-1.09,TURUN
2026-04-24 14:16:10,CARS,92,-1,-1.08,TURUN
2026-04-24 14:16:10,AMRT,1415,-15,-1.05,TURUN
2026-04-24 14:16:10,CLEO,392,-4,-1.01,TURUN
2026-04-24 14:16:10,PBID,505,-5,-0.98,TURUN
2026-04-24 14:16:10,WINS,505,-5,-0.98,TURUN
2026-04-24 14:16:10,PJAA,510,-5,-0.97,TURUN
2026-04-24 14:16:10,GDST,103,-1,-0.96,TURUN
2026-04-24 14:16:10,PANR,525,-5,-0.94,TURUN
2026-04-24 14:16:10,MREI,1065,-10,-0.93,TURUN
2026-04-24 14:16:10,UNSP,424,-4,-0.93,TURUN
2026-04-24 14:16:10,JRPT,1090,-10,-0.91,TURUN
2026-04-24 14:16:10,KDSI,440,-4,-0.9,TURUN
2026-04-24 14:16:10,PANS,1775,-15,-0.84,TURUN
2026-04-24 14:16:10,MERK,3710,-30,-0.8,TURUN
2026-04-24 14:16:10,MNCN,256,-2,-0.78,TURUN
2026-04-24 14:16:10,SPTO,640,-5,-0.78,TURUN
2026-04-24 14:16:10,BPFI,274,-2,-0.72,TURUN
2026-04-24 14:16:10,AUTO,2790,-20,-0.71,TURUN
2026-04-24 14:16:10,POWR,735,-5,-0.68,TURUN
2026-04-24 14:16:10,AKRA,1480,-10,-0.67,TURUN
2026-04-24 14:16:10,KBLI,326,-2,-0.61,TURUN
2026-04-24 14:16:10,CFIN,344,-2,-0.58,TURUN
2026-04-24 14:16:10,GGRM,13850,-75,-0.54,TURUN
2026-04-24 14:16:10,DLTA,2000,-10,-0.5,TURUN
2026-04-24 14:16:10,ERAA,402,-2,-0.5,TURUN
2026-04-24 14:16:10,NCKL,1115,-5,-0.45,TURUN
2026-04-24 14:16:10,CEKA,2300,-10,-0.43,TURUN
2026-04-24 14:16:10,MLBI,5750,-25,-0.43,TURUN
2026-04-24 14:16:10,SCCO,2320,-10,-0.43,TURUN
2026-04-24 14:16:10,EPMT,2350,-10,-0.42,TURUN
2026-04-24 14:16:10,ASII,6300,-25,-0.4,TURUN
2026-04-24 14:16:10,SIDO,498,-2,-0.4,TURUN
2026-04-24 14:16:10,SILO,2490,-10,-0.4,TURUN
2026-04-24 14:16:10,DCII,199000,-50,-0.03,TURUN
2026-04-24 14:17:21,RODA,98,19,24.05,NAIK
2026-04-24 14:17:21,BNBA,845,150,21.58,NAIK
2026-04-24 14:17:21,CASH,242,16,7.08,NAIK
2026-04-24 14:17:21,BFIN,825,50,6.45,NAIK
2026-04-24 14:17:21,ELTY,50,3,6.38,NAIK
2026-04-24 14:17:21,KREN,17,1,6.25,NAIK
2026-04-24 14:17:21,PRIM,89,5,5.95,NAIK
2026-04-24 14:17:21,WSBP,19,1,5.56,NAIK
2026-04-24 14:17:21,SQMI,60,3,5.26,NAIK
2026-04-24 14:17:21,KUAS,123,5,4.24,NAIK
2026-04-24 14:17:21,TRUS,398,16,4.19,NAIK
2026-04-24 14:17:21,INTD,274,10,3.79,NAIK
2026-04-24 14:17:21,VIVA,59,2,3.51,NAIK
2026-04-24 14:17:21,MARI,30,1,3.45,NAIK
2026-04-24 14:17:21,PKPK,3160,90,2.93,NAIK
2026-04-24 14:17:21,ABBA,42,1,2.44,NAIK
2026-04-24 14:17:21,MBSS,2310,50,2.21,NAIK
2026-04-24 14:17:21,DUTI,4190,90,2.2,NAIK
2026-04-24 14:17:21,ALDO,600,5,0.84,NAIK
2026-04-24 14:17:21,INCO,6750,50,0.75,NAIK
2026-04-24 14:17:21,STTP,10275,75,0.74,NAIK
2026-04-24 14:17:21,AKSI,328,2,0.61,NAIK
2026-04-24 14:17:21,KBLM,328,2,0.61,NAIK
2026-04-24 14:17:21,APLN,185,1,0.54,NAIK
2026-04-24 14:17:21,TBIG,1855,10,0.54,NAIK
2026-04-24 14:17:21,SKBM,680,-120,-15.0,TURUN
2026-04-24 14:17:21,LPPF,1655,-285,-14.69,TURUN
2026-04-24 14:17:21,KOBX,210,-36,-14.63,TURUN
2026-04-24 14:17:21,LCKM,118,-20,-14.49,TURUN
2026-04-24 14:17:21,COAL,65,-11,-14.47,TURUN
2026-04-24 14:17:21,ICON,110,-18,-14.06,TURUN
2026-04-24 14:17:21,BOBA,208,-34,-14.05,TURUN
2026-04-24 14:17:21,PGLI,228,-36,-13.64,TURUN
2026-04-24 14:17:21,COCO,384,-60,-13.51,TURUN
2026-04-24 14:17:21,ASGR,1670,-260,-13.47,TURUN
2026-04-24 14:17:21,PYFA,332,-42,-11.23,TURUN
2026-04-24 14:17:21,DFAM,98,-12,-10.91,TURUN
2026-04-24 14:17:21,AMIN,214,-26,-10.83,TURUN
2026-04-24 14:17:21,BELL,147,-17,-10.37,TURUN
2026-04-24 14:17:21,BCAP,53,-6,-10.17,TURUN
2026-04-24 14:17:21,YPAS,1270,-140,-9.93,TURUN
2026-04-24 14:17:21,NRCA,640,-70,-9.86,TURUN
2026-04-24 14:17:21,PADI,106,-10,-8.62,TURUN
2026-04-24 14:17:21,STAA,1245,-105,-7.78,TURUN
2026-04-24 14:17:21,BDMN,3960,-330,-7.69,TURUN
2026-04-24 14:17:21,PTRO,5700,-475,-7.69,TURUN
2026-04-24 14:17:21,TRIM,550,-45,-7.56,TURUN
2026-04-24 14:17:21,BTPN,2100,-170,-7.49,TURUN
2026-04-24 14:17:21,BBTN,1380,-110,-7.38,TURUN
2026-04-24 14:17:21,INDY,3600,-280,-7.22,TURUN
2026-04-24 14:17:21,BIPI,268,-20,-6.94,TURUN
2026-04-24 14:17:21,DOID,248,-18,-6.77,TURUN
2026-04-24 14:17:21,DSSA,2110,-140,-6.22,TURUN
2026-04-24 14:17:21,LPCK,635,-40,-5.93,TURUN
2026-04-24 14:17:21,FAST,302,-18,-5.62,TURUN
2026-04-24 14:17:21,LPKR,84,-5,-5.62,TURUN
2026-04-24 14:17:21,KLBF,860,-50,-5.49,TURUN
2026-04-24 14:17:21,PNBS,52,-3,-5.45,TURUN
2026-04-24 14:17:21,TOBA,615,-35,-5.38,TURUN
2026-04-24 14:17:21,UNVR,1585,-90,-5.37,TURUN
2026-04-24 14:17:21,VOKS,212,-12,-5.36,TURUN
2026-04-24 14:17:21,SMGR,2140,-120,-5.31,TURUN
2026-04-24 14:17:21,OMRE,925,-50,-5.13,TURUN
2026-04-24 14:17:21,RICY,93,-5,-5.1,TURUN
2026-04-24 14:17:21,BBCA,6100,-325,-5.06,TURUN
2026-04-24 14:17:21,MDLN,58,-3,-4.92,TURUN
2026-04-24 14:17:21,GPRA,118,-6,-4.84,TURUN
2026-04-24 14:17:21,LEAD,139,-7,-4.79,TURUN
2026-04-24 14:17:21,AGRO,183,-9,-4.69,TURUN
2026-04-24 14:17:21,SIMP,820,-40,-4.65,TURUN
2026-04-24 14:17:21,BRPT,2090,-100,-4.57,TURUN
2026-04-24 14:17:21,TBLA,735,-35,-4.55,TURUN
2026-04-24 14:17:21,INDS,384,-18,-4.48,TURUN
2026-04-24 14:17:21,DEWA,492,-23,-4.47,TURUN
2026-04-24 14:17:21,MSKY,86,-4,-4.44,TURUN
2026-04-24 14:17:21,BSDE,755,-35,-4.43,TURUN
2026-04-24 14:17:21,MCAS,348,-16,-4.4,TURUN
2026-04-24 14:17:21,SMRA,308,-14,-4.35,TURUN
2026-04-24 14:17:21,LION,400,-18,-4.31,TURUN
2026-04-24 14:17:21,WIFI,2300,-100,-4.17,TURUN
2026-04-24 14:17:21,SGRO,5250,-225,-4.11,TURUN
2026-04-24 14:17:21,EMTK,835,-35,-4.02,TURUN
2026-04-24 14:17:21,PPRO,24,-1,-4.0,TURUN
2026-04-24 14:17:21,MBTO,121,-5,-3.97,TURUN
2026-04-24 14:17:21,PTPP,250,-10,-3.85,TURUN
2026-04-24 14:17:21,SSMS,1375,-55,-3.85,TURUN
2026-04-24 14:17:21,TLKM,2770,-110,-3.82,TURUN
2026-04-24 14:17:21,MPPA,51,-2,-3.77,TURUN
2026-04-24 14:17:21,ROTI,645,-25,-3.73,TURUN
2026-04-24 14:17:21,SCMA,258,-10,-3.73,TURUN
2026-04-24 14:17:21,BUKA,158,-6,-3.66,TURUN
2026-04-24 14:17:21,BABP,53,-2,-3.64,TURUN
2026-04-24 14:17:21,BAJA,160,-6,-3.61,TURUN
2026-04-24 14:17:21,MEDC,1735,-65,-3.61,TURUN
2026-04-24 14:17:21,ACES,382,-14,-3.54,TURUN
2026-04-24 14:17:21,ASRM,280,-10,-3.45,TURUN
2026-04-24 14:17:21,MYOH,1260,-45,-3.45,TURUN
2026-04-24 14:17:21,WEGE,56,-2,-3.45,TURUN
2026-04-24 14:17:21,PGEO,990,-35,-3.41,TURUN
2026-04-24 14:17:21,RUIS,228,-8,-3.39,TURUN
2026-04-24 14:17:21,TOWR,488,-17,-3.37,TURUN
2026-04-24 14:17:21,BBNI,3740,-130,-3.36,TURUN
